engine_id,route,latitude,longitude,scheduled_arrival,actual_arrival
3,Route A,18.032457246064936,-115.76688225782077,2024-08-30 08:40:20.940431,2024-08-30 09:02:20.940431
2,Route C,-89.56978535916953,38.67379136430981,2024-08-29 22:08:20.940431,2024-08-29 22:12:20.940431
9,Route B,4.284582961583851,109.67656594904076,2024-08-30 09:51:20.940431,2024-08-30 09:49:20.940431
8,Route A,69.29885368111826,81.78593874407005,2024-08-29 22:46:20.940431,2024-08-29 22:44:20.940431
2,Route C,-79.01633703649682,23.09751772227753,2024-08-29 22:04:20.940431,2024-08-29 21:57:20.940431
3,Route C,-80.80017570185697,118.21102545245986,2024-08-30 06:11:20.940431,2024-08-30 06:06:20.940431
5,Route C,-35.57612125464657,-151.55601002921134,2024-08-29 21:18:20.940431,2024-08-29 21:40:20.940431
6,Route A,-25.42817025872482,82.17997467968098,2024-08-29 18:12:20.940431,2024-08-29 18:33:20.940431
5,Route A,-8.158089601702159,-143.57066955160133,2024-08-30 01:11:20.940431,2024-08-30 01:38:20.940431
2,Route A,10.168719453871887,28.834081232254448,2024-08-30 02:21:20.940431,2024-08-30 02:44:20.940431
1,Route C,-79.37690036143154,-46.29039342439867,2024-08-29 22:23:20.940431,2024-08-29 22:20:20.940431
8,Route C,23.61447566168114,-14.202361076783063,2024-08-30 03:05:20.940431,2024-08-30 03:26:20.940431
7,Route C,83.81197586782616,-163.77040093657968,2024-08-29 20:54:20.940431,2024-08-29 21:07:20.940431
5,Route C,85.2613573432815,50.04487897617085,2024-08-30 10:25:20.940431,2024-08-30 10:20:20.940431
9,Route B,-65.63977388640134,30.46977088847939,2024-08-29 18:20:20.940431,2024-08-29 18:24:20.940431
1,Route C,37.137732905056794,-6.041301268324702,2024-08-30 04:20:20.940431,2024-08-30 04:45:20.940431
5,Route C,54.04922711334052,14.734210039856265,2024-08-30 04:39:20.940431,2024-08-30 04:58:20.940431
7,Route C,-37.708621010650255,-82.20929794455603,2024-08-30 02:49:20.940431,2024-08-30 03:19:20.940431
6,Route C,82.73210768256169,-2.459543624691662,2024-08-29 20:21:20.940431,2024-08-29 20:35:20.940431
6,Route C,-32.61177935660884,-118.40340059414676,2024-08-30 02:14:20.940431,2024-08-30 02:41:20.940431
1,Route A,22.2834333183157,-115.2253821423087,2024-08-30 01:28:20.940431,2024-08-30 01:47:20.940431
4,Route C,64.15001289577606,-157.35444071973114,2024-08-30 09:24:20.940431,2024-08-30 09:47:20.940431
4,Route A,-27.387955301632502,113.735622258653,2024-08-30 03:47:20.940431,2024-08-30 04:07:20.940431
9,Route A,89.73064227664742,88.40289521653204,2024-08-30 04:42:20.940431,2024-08-30 05:02:20.940431
3,Route B,-34.81773882026373,3.158322801984582,2024-08-30 02:11:20.940431,2024-08-30 02:31:20.940431
10,Route B,50.294834788483456,-72.83118249181393,2024-08-29 20:02:20.940431,2024-08-29 20:12:20.940431
9,Route B,-48.383316826722876,-4.698423752376186,2024-08-29 23:03:20.940431,2024-08-29 23:32:20.940431
6,Route C,-31.637411543249087,72.29640506549387,2024-08-29 20:41:20.940431,2024-08-29 20:32:20.940431
6,Route A,50.32180569731568,-88.54759044065784,2024-08-30 10:34:20.940431,2024-08-30 10:33:20.940431
4,Route B,0.16964163387457631,95.01285634075379,2024-08-29 21:50:20.940431,2024-08-29 21:57:20.940431
1,Route C,-57.60025985223632,-73.75709965368809,2024-08-30 09:59:20.940431,2024-08-30 10:14:20.940431
2,Route C,56.157372074779545,3.302940978540448,2024-08-29 20:25:20.940431,2024-08-29 20:42:20.940431
6,Route B,69.24995331854396,53.84795102477574,2024-08-29 19:57:20.940431,2024-08-29 19:55:20.940431
4,Route C,27.427622418985592,104.9693093267789,2024-08-30 08:15:20.940431,2024-08-30 08:41:20.940431
5,Route A,85.04476392613213,-110.47677475173293,2024-08-30 03:58:20.940431,2024-08-30 04:22:20.940431
10,Route A,53.884751163141374,-53.238558189061706,2024-08-29 22:30:20.940431,2024-08-29 22:44:20.940431
6,Route A,69.16731644565712,-7.439323749057166,2024-08-30 08:36:20.940431,2024-08-30 08:29:20.940431
1,Route C,-23.15362831983238,47.03872952546425,2024-08-29 22:54:20.940431,2024-08-29 23:05:20.940431
8,Route B,44.07847815446328,-37.45813579248903,2024-08-30 07:12:20.940431,2024-08-30 07:36:20.940431
6,Route A,-81.06725347147835,-99.86116802018502,2024-08-30 07:41:20.940431,2024-08-30 07:39:20.940431
1,Route A,-68.24222574369088,-58.94154660149587,2024-08-29 23:15:20.940431,2024-08-29 23:10:20.940431
10,Route A,-35.820002470054796,-4.193885672484328,2024-08-30 10:07:20.940431,2024-08-30 10:28:20.940431
6,Route A,66.65278585754004,171.4079798295619,2024-08-30 06:25:20.940431,2024-08-30 06:23:20.940431
9,Route C,-52.22597385028039,-36.41041089208409,2024-08-30 09:01:20.940431,2024-08-30 09:21:20.940431
2,Route C,20.396316625257796,-70.48395090893511,2024-08-29 20:01:20.940431,2024-08-29 20:25:20.940431
5,Route B,34.94794809952937,179.67034979462045,2024-08-29 18:53:20.940431,2024-08-29 19:02:20.940431
3,Route A,86.09231878454625,111.01203687410532,2024-08-29 23:08:20.940431,2024-08-29 23:35:20.940431
1,Route B,-86.98430220070992,78.06721696089551,2024-08-30 05:32:20.940431,2024-08-30 05:35:20.940431
2,Route C,28.437904580063602,154.70346065891653,2024-08-29 20:25:20.940431,2024-08-29 20:35:20.940431
6,Route C,82.20230897888786,48.97226859790243,2024-08-30 09:21:20.940431,2024-08-30 09:19:20.940431
4,Route B,11.22450279586269,-3.425695439738007,2024-08-30 02:17:20.940431,2024-08-30 02:21:20.940431
2,Route A,-74.36854459956459,-127.56398076813963,2024-08-30 05:06:20.940431,2024-08-30 05:23:20.940431
4,Route A,23.032305908333512,-1.9164709822552481,2024-08-29 22:58:20.940431,2024-08-29 23:15:20.940431
6,Route C,-18.161592620769184,45.88970502207178,2024-08-29 23:46:20.940431,2024-08-30 00:10:20.940431
10,Route A,-9.32623993367389,84.04914584083258,2024-08-29 20:46:20.940431,2024-08-29 20:38:20.940431
1,Route A,64.61392613227909,-31.500866067805134,2024-08-30 08:26:20.940431,2024-08-30 08:43:20.940431
7,Route A,-35.94174949154019,-160.25823767846003,2024-08-30 00:54:20.940431,2024-08-30 00:49:20.940431
4,Route A,53.62677619159257,117.8863469001077,2024-08-30 00:33:20.940431,2024-08-30 00:47:20.940431
8,Route A,-63.775023753560774,164.27626546025567,2024-08-29 23:48:20.940431,2024-08-29 23:55:20.940431
5,Route B,-3.506879174662359,130.47233369648825,2024-08-30 07:53:20.940431,2024-08-30 07:59:20.940431
7,Route A,5.5058893673724185,-173.6694641472878,2024-08-29 20:30:20.940431,2024-08-29 20:26:20.940431
5,Route A,64.67191214708063,147.0443397280431,2024-08-30 00:08:20.940431,2024-08-30 00:04:20.940431
9,Route A,14.439000037783359,-150.61141613110317,2024-08-30 06:30:20.940431,2024-08-30 06:45:20.940431
6,Route B,-49.089882998005585,109.21512491775786,2024-08-29 20:09:20.940431,2024-08-29 20:09:20.940431
5,Route C,29.764676633584145,23.886637432354348,2024-08-30 08:05:20.940431,2024-08-30 08:35:20.940431
9,Route B,-50.62219020314919,151.74444667277777,2024-08-30 04:38:20.940431,2024-08-30 04:32:20.940431
10,Route B,74.85703920046288,90.23575724812065,2024-08-30 03:04:20.940431,2024-08-30 02:59:20.940431
10,Route C,60.24252983703212,-9.453341778519757,2024-08-29 20:08:20.940431,2024-08-29 20:17:20.940431
9,Route B,-29.590602842112233,88.73724379556836,2024-08-30 08:48:20.940431,2024-08-30 08:44:20.940431
5,Route B,-43.61711774492336,63.75669587021059,2024-08-30 03:37:20.940431,2024-08-30 03:45:20.940431
4,Route C,24.907211382816257,86.12580444498201,2024-08-30 08:14:20.940431,2024-08-30 08:07:20.940431
5,Route A,-59.271948116640026,-83.00901684887103,2024-08-30 03:45:20.940431,2024-08-30 04:13:20.940431
2,Route C,-25.118406287390343,-160.25664032005233,2024-08-30 02:57:20.940431,2024-08-30 02:59:20.940431
2,Route A,-42.65607833929093,-156.94609779159396,2024-08-30 09:57:20.940431,2024-08-30 10:00:20.940431
4,Route B,-51.3531617648396,30.927982141962957,2024-08-30 00:50:20.940431,2024-08-30 01:03:20.940431
8,Route B,50.84087539747554,-143.18991214806098,2024-08-29 19:20:20.940431,2024-08-29 19:20:20.940431
9,Route A,77.51984896126368,-75.89634640368651,2024-08-29 22:00:20.940431,2024-08-29 22:05:20.940431
7,Route B,38.885567205359536,-155.21747740596047,2024-08-29 20:49:20.940431,2024-08-29 20:51:20.940431
5,Route A,70.90819734730951,-109.63148892999672,2024-08-29 20:30:20.940431,2024-08-29 20:44:20.940431
2,Route B,55.37397525758871,143.24466415069583,2024-08-30 02:37:20.940431,2024-08-30 02:52:20.940431
2,Route A,62.40499539655198,-52.17291196246916,2024-08-30 08:19:20.940431,2024-08-30 08:44:20.940431
10,Route C,72.85993172501472,-168.27853726856122,2024-08-29 23:48:20.940431,2024-08-29 23:43:20.940431
6,Route B,-71.67100667673675,80.05512207669898,2024-08-30 00:22:20.940431,2024-08-30 00:37:20.940431
4,Route B,-35.62807561968357,179.37883919590269,2024-08-30 09:31:20.940431,2024-08-30 09:40:20.940431
8,Route C,35.50179709020772,-151.67072677348833,2024-08-29 22:34:20.940431,2024-08-29 22:52:20.940431
1,Route B,29.272889242833614,0.05402483535945635,2024-08-30 04:16:20.940431,2024-08-30 04:23:20.940431
4,Route A,77.53757862614154,-157.65522153315095,2024-08-29 20:02:20.940431,2024-08-29 20:12:20.940431
1,Route A,-32.44490336005382,-54.18739843627381,2024-08-30 10:45:20.940431,2024-08-30 10:35:20.940431
8,Route B,6.839115799756783,90.12282601059155,2024-08-29 21:17:20.940431,2024-08-29 21:09:20.940431
5,Route B,86.01854161495095,-31.975820243253565,2024-08-30 05:17:20.940431,2024-08-30 05:16:20.940431
8,Route C,-41.18675755016635,116.05164645649842,2024-08-29 21:33:20.940431,2024-08-29 21:43:20.940431
6,Route C,4.941375115892583,-130.05536167279334,2024-08-30 09:55:20.940431,2024-08-30 10:21:20.940431
5,Route B,-16.45077485800077,-138.37912030469428,2024-08-30 09:03:20.941428,2024-08-30 09:18:20.941428
2,Route C,-41.72816197621379,-36.41527638065185,2024-08-30 10:02:20.941428,2024-08-30 09:57:20.941428
3,Route C,-18.29837912655792,-13.871115665302199,2024-08-30 06:07:20.941428,2024-08-30 06:00:20.941428
3,Route C,-33.93901825303862,36.08935825086223,2024-08-29 20:16:20.941428,2024-08-29 20:11:20.941428
4,Route A,-85.35256906014895,160.67149952910358,2024-08-29 21:13:20.941428,2024-08-29 21:08:20.941428
2,Route B,-27.90015086122026,-138.7147642754735,2024-08-30 10:08:20.941428,2024-08-30 10:02:20.941428
2,Route C,37.96772362422149,78.79534974058038,2024-08-29 22:33:20.941428,2024-08-29 22:40:20.941428
4,Route A,-67.18031210184921,152.33697264470743,2024-08-30 07:21:20.941428,2024-08-30 07:43:20.941428
2,Route B,-13.674975173791253,-102.63192500083514,2024-08-30 02:25:20.941428,2024-08-30 02:20:20.941428
8,Route A,22.735935894254794,14.196781829578981,2024-08-30 08:52:20.941428,2024-08-30 09:19:20.941428
10,Route C,-65.35987867895093,-171.44081322156518,2024-08-29 22:39:20.941428,2024-08-29 22:29:20.941428
3,Route A,87.53894948893554,-9.071821614624099,2024-08-30 04:36:20.941428,2024-08-30 05:03:20.941428
4,Route C,-27.430092271176306,109.40369609775507,2024-08-30 03:13:20.941428,2024-08-30 03:35:20.941428
4,Route B,44.41907572445754,-132.1332948563484,2024-08-30 01:46:20.941428,2024-08-30 01:54:20.941428
1,Route A,-11.555065387392602,129.98160397308118,2024-08-29 20:35:20.941428,2024-08-29 20:26:20.941428
1,Route C,84.80660718208333,127.77317658241537,2024-08-29 22:56:20.941428,2024-08-29 23:06:20.941428
5,Route B,-30.53435890903173,-109.55686936274965,2024-08-29 20:24:20.941428,2024-08-29 20:36:20.941428
5,Route B,-56.01144593458947,-88.76487295529184,2024-08-29 18:34:20.941428,2024-08-29 18:42:20.941428
8,Route A,58.03587341249562,39.425141558451486,2024-08-30 10:36:20.941428,2024-08-30 11:06:20.941428
8,Route A,27.984135831207283,179.0191601635637,2024-08-29 21:56:20.941428,2024-08-29 22:16:20.941428
10,Route A,-56.98575162589962,-93.27192188828768,2024-08-30 00:51:20.941428,2024-08-30 01:14:20.941428
8,Route C,-80.73586861118235,-176.6247448552376,2024-08-30 08:03:20.941428,2024-08-30 07:55:20.941428
5,Route A,-44.40063045393019,-22.990352197853923,2024-08-30 02:31:20.941428,2024-08-30 02:33:20.941428
2,Route C,-87.66977302257007,172.2043045745691,2024-08-29 19:59:20.941428,2024-08-29 20:09:20.941428
2,Route A,8.414526153801873,115.4229226028616,2024-08-30 10:38:20.941428,2024-08-30 10:46:20.941428
2,Route A,-77.00998478230636,118.29781793140648,2024-08-30 09:29:20.941428,2024-08-30 09:27:20.941428
6,Route C,48.22943309149005,-178.4359614113426,2024-08-30 10:42:20.941428,2024-08-30 11:07:20.941428
2,Route C,84.17183213006965,130.00771048536222,2024-08-30 03:13:20.941428,2024-08-30 03:12:20.941428
4,Route C,43.36118624370516,154.75215262619304,2024-08-29 21:24:20.941428,2024-08-29 21:32:20.941428
3,Route B,-21.655510269962605,-149.8478862441066,2024-08-29 20:10:20.941428,2024-08-29 20:10:20.941428
10,Route B,-25.770899758094885,-82.19409555404734,2024-08-30 05:22:20.941428,2024-08-30 05:30:20.941428
2,Route B,58.691441046643035,-135.38796288316925,2024-08-30 05:54:20.941428,2024-08-30 05:53:20.941428
5,Route A,64.23692713145562,46.5712181167458,2024-08-30 04:13:20.941428,2024-08-30 04:04:20.941428
3,Route C,87.9269136719551,72.22864517165365,2024-08-30 04:49:20.941428,2024-08-30 05:09:20.941428
2,Route A,71.57701212656644,54.505706131391406,2024-08-30 03:54:20.941428,2024-08-30 04:11:20.941428
8,Route C,36.21905347217729,67.59743253230928,2024-08-30 10:25:20.941428,2024-08-30 10:19:20.941428
4,Route B,34.508073982099376,-70.92698414376794,2024-08-29 20:31:20.941428,2024-08-29 20:25:20.941428
10,Route A,-68.13725681487229,-112.08776377101341,2024-08-30 04:24:20.941428,2024-08-30 04:36:20.941428
1,Route C,32.809397281434,-69.43488859768551,2024-08-30 04:13:20.941428,2024-08-30 04:19:20.941428
9,Route C,-20.032365877572545,130.63448385974561,2024-08-30 04:18:20.941428,2024-08-30 04:17:20.941428
6,Route B,-31.889974008433946,-95.92019929275727,2024-08-29 23:05:20.941428,2024-08-29 23:11:20.941428
10,Route A,62.25505005122815,-123.58091950088532,2024-08-29 20:09:20.941428,2024-08-29 20:11:20.941428
7,Route C,-2.71324270279149,68.03779604334423,2024-08-29 23:18:20.941428,2024-08-29 23:29:20.941428
5,Route B,78.73384926539924,-72.44586009597114,2024-08-29 20:35:20.941428,2024-08-29 20:35:20.941428
1,Route B,-75.33835894875514,69.87003652970387,2024-08-29 21:27:20.941428,2024-08-29 21:35:20.941428
8,Route A,0.9689271078930091,177.3256442681277,2024-08-29 20:52:20.941428,2024-08-29 21:18:20.941428
6,Route B,-70.19667178784447,-125.3788484023333,2024-08-30 06:32:20.941428,2024-08-30 06:52:20.941428
3,Route A,-37.988688023204354,-79.45742130186483,2024-08-29 19:48:20.941428,2024-08-29 19:41:20.941428
3,Route B,23.84228568396182,90.46977390920341,2024-08-30 00:43:20.941428,2024-08-30 01:05:20.941428
5,Route A,5.577420717394148,-129.92235486482912,2024-08-30 09:33:20.941428,2024-08-30 09:28:20.941428
4,Route C,-49.281611469367824,4.442512698283593,2024-08-30 08:22:20.941428,2024-08-30 08:23:20.941428
2,Route B,-17.46902762196531,115.02527622287852,2024-08-29 21:03:20.941428,2024-08-29 20:59:20.941428
4,Route C,79.02643191346081,-108.04773146045729,2024-08-30 10:41:20.941428,2024-08-30 11:04:20.941428
5,Route B,89.1350355447795,176.97704067301635,2024-08-30 01:18:20.941428,2024-08-30 01:43:20.941428
4,Route C,-34.70695697065239,-134.94111331762952,2024-08-30 03:04:20.941428,2024-08-30 03:27:20.941428
6,Route A,22.925079036688558,-73.07497098643783,2024-08-29 22:09:20.941428,2024-08-29 22:25:20.941428
3,Route C,59.621387046431636,-133.23999788610513,2024-08-29 19:02:20.941428,2024-08-29 19:25:20.941428
5,Route B,-54.487097651629384,123.71376947007485,2024-08-30 03:15:20.941428,2024-08-30 03:45:20.941428
3,Route C,85.13457027617287,-131.65317566240662,2024-08-30 05:43:20.941428,2024-08-30 06:03:20.941428
2,Route C,-13.845208197647551,-24.517991990785987,2024-08-29 23:30:20.941428,2024-08-29 23:25:20.941428
1,Route B,15.473087035331545,-156.3661098787553,2024-08-30 02:36:20.941428,2024-08-30 03:03:20.941428
6,Route A,11.429357297009417,47.28536306342741,2024-08-30 09:29:20.941428,2024-08-30 09:30:20.941428
1,Route C,-42.63820926577312,-104.4154264198513,2024-08-30 09:22:20.941428,2024-08-30 09:37:20.941428
9,Route B,-67.046765346863,108.380676987161,2024-08-30 10:11:20.941428,2024-08-30 10:15:20.941428
8,Route B,53.89257929278932,9.052051815695194,2024-08-30 08:41:20.941428,2024-08-30 08:56:20.941428
5,Route A,4.6946237325915945,41.35884755861662,2024-08-29 19:41:20.941428,2024-08-29 19:48:20.941428
8,Route B,63.775879730611535,-76.14841209808779,2024-08-29 22:11:20.941428,2024-08-29 22:04:20.941428
7,Route B,-19.39513509686425,-124.111932714144,2024-08-30 10:42:20.941428,2024-08-30 11:11:20.941428
4,Route B,27.822120641954058,-0.364737647900057,2024-08-30 00:26:20.941428,2024-08-30 00:34:20.941428
3,Route A,-10.794075924707656,136.91620174140968,2024-08-30 08:44:20.941428,2024-08-30 09:03:20.941428
5,Route C,55.83321451188917,43.567291900462294,2024-08-29 20:09:20.941428,2024-08-29 20:26:20.941428
4,Route B,-58.65577739228222,152.94918151970165,2024-08-30 09:03:20.941428,2024-08-30 09:15:20.941428
5,Route A,-87.70783195713639,163.78336698086383,2024-08-30 00:16:20.941428,2024-08-30 00:23:20.941428
8,Route A,-7.240155373816535,-44.871049588918254,2024-08-30 01:02:20.941428,2024-08-30 01:04:20.941428
9,Route B,23.263063970228913,110.2122506772962,2024-08-30 08:54:20.941428,2024-08-30 09:15:20.941428
8,Route A,68.04931991621439,27.14213036099224,2024-08-30 01:27:20.941428,2024-08-30 01:40:20.941428
2,Route B,-43.13590953324583,127.2443175940549,2024-08-30 02:13:20.941428,2024-08-30 02:27:20.941428
9,Route B,-23.357091940886406,-49.010658439510195,2024-08-30 01:52:20.941428,2024-08-30 01:56:20.941428
2,Route A,-11.143750328336424,-14.752001970265638,2024-08-30 08:27:20.941428,2024-08-30 08:45:20.941428
2,Route B,-64.35192528027395,77.33450763013678,2024-08-30 09:47:20.941428,2024-08-30 10:00:20.941428
3,Route B,46.456948242674144,129.62565416822753,2024-08-30 06:13:20.941428,2024-08-30 06:09:20.941428
2,Route B,85.50459734689366,156.88121026016893,2024-08-29 18:56:20.941428,2024-08-29 18:58:20.941428
3,Route A,-60.55368252081426,-160.8937735019623,2024-08-29 21:52:20.941428,2024-08-29 21:59:20.941428
7,Route A,-38.19614935456502,-13.768513988568174,2024-08-30 02:17:20.941428,2024-08-30 02:12:20.941428
8,Route B,82.81419583886719,161.68873879719786,2024-08-29 19:53:20.941428,2024-08-29 20:16:20.941428
5,Route C,-42.641732839618264,-139.00889563674585,2024-08-30 10:49:20.941428,2024-08-30 10:40:20.941428
8,Route C,44.88349359390716,-138.91903072312346,2024-08-30 05:50:20.941428,2024-08-30 05:48:20.941428
2,Route C,-87.5586509149584,99.30787729203826,2024-08-30 05:07:20.941428,2024-08-30 05:17:20.941428
8,Route B,13.559566974510815,-0.09112452976549434,2024-08-29 21:22:20.941428,2024-08-29 21:21:20.941428
5,Route A,76.00000902057451,74.09381204675543,2024-08-30 09:21:20.941428,2024-08-30 09:25:20.941428
3,Route A,-69.39284484982409,-10.935664365442562,2024-08-30 09:10:20.941428,2024-08-30 09:18:20.941428
9,Route C,-45.150394280932204,-28.547534768530994,2024-08-30 08:24:20.941428,2024-08-30 08:46:20.941428
4,Route A,35.838124705350836,22.37821060209376,2024-08-29 19:41:20.941428,2024-08-29 19:51:20.941428
9,Route C,13.46977806585673,-7.709344483032396,2024-08-29 19:59:20.941428,2024-08-29 19:53:20.941428
1,Route A,31.753532815336243,48.990576609991166,2024-08-30 09:39:20.941428,2024-08-30 09:45:20.941428
6,Route B,54.328641036483674,155.8091441422286,2024-08-29 19:26:20.941428,2024-08-29 19:19:20.941428
10,Route B,45.215702377301795,150.43494541210606,2024-08-29 20:36:20.941428,2024-08-29 21:03:20.941428
10,Route A,29.466418945256052,-4.913276435377014,2024-08-30 09:45:20.941428,2024-08-30 09:48:20.941428
2,Route B,80.48632416295155,28.4313544631635,2024-08-29 22:42:20.941428,2024-08-29 22:38:20.941428
4,Route B,-27.033146930098965,151.4561524212006,2024-08-29 20:05:20.941428,2024-08-29 20:32:20.941428
9,Route A,-58.131159413655325,146.17832623325978,2024-08-30 09:15:20.941428,2024-08-30 09:05:20.941428
3,Route C,56.28716261478479,-178.16834762793897,2024-08-30 03:33:20.941428,2024-08-30 03:29:20.941428
2,Route B,-39.53974784013853,20.531817432168197,2024-08-30 04:00:20.941428,2024-08-30 04:18:20.941428
6,Route B,43.96250751909864,-176.30176479704673,2024-08-29 19:01:20.941428,2024-08-29 19:00:20.941428
4,Route B,48.798880022067635,33.06087744418127,2024-08-29 18:52:20.941428,2024-08-29 19:08:20.941428
8,Route B,-86.67205984227296,169.5522796314404,2024-08-30 09:20:20.941428,2024-08-30 09:31:20.941428
2,Route C,-65.83099543187734,-173.97137376446466,2024-08-30 06:29:20.941428,2024-08-30 06:50:20.941428
3,Route A,75.71600727775296,-67.75431626533347,2024-08-30 09:00:20.941428,2024-08-30 09:02:20.941428
7,Route A,-88.35073398992762,-39.76968643221181,2024-08-30 03:08:20.941428,2024-08-30 03:15:20.941428
7,Route B,5.9573923212989826,76.0853994844503,2024-08-30 06:29:20.941428,2024-08-30 06:56:20.941428
8,Route C,-0.6815594256728303,-57.63036141031915,2024-08-30 01:39:20.941428,2024-08-30 01:56:20.941428
3,Route C,-47.07101941725091,-9.522002465146869,2024-08-30 06:34:20.942425,2024-08-30 06:31:20.942425
9,Route B,-12.305121480090719,84.18913400195629,2024-08-30 00:07:20.942425,2024-08-30 00:36:20.942425
5,Route A,-0.7516728806945707,8.050319625595932,2024-08-30 10:25:20.942425,2024-08-30 10:45:20.942425
7,Route C,-74.41583429372375,19.57394178667093,2024-08-29 23:42:20.942425,2024-08-29 23:56:20.942425
8,Route A,87.49915251107794,-88.15429246222521,2024-08-30 09:36:20.942425,2024-08-30 09:36:20.942425
4,Route C,-24.70690233572168,-44.537353722992066,2024-08-29 19:47:20.942425,2024-08-29 19:55:20.942425
6,Route B,63.64573373002716,-83.0212748801809,2024-08-29 21:49:20.942425,2024-08-29 22:04:20.942425
6,Route C,85.04881925021007,-52.130712176311675,2024-08-30 00:18:20.942425,2024-08-30 00:21:20.942425
5,Route A,-21.838729597525614,-11.458052391438201,2024-08-30 01:19:20.942425,2024-08-30 01:16:20.942425
10,Route B,-77.67036191125912,100.66006475023056,2024-08-30 07:58:20.942425,2024-08-30 07:56:20.942425
6,Route A,-44.42276291290396,175.00982454056208,2024-08-29 23:13:20.942425,2024-08-29 23:12:20.942425
9,Route A,-29.083925934993538,-73.69991322349807,2024-08-30 05:24:20.942425,2024-08-30 05:39:20.942425
9,Route A,71.69588597452679,64.59102311957201,2024-08-30 04:20:20.942425,2024-08-30 04:17:20.942425
8,Route C,-49.662551228609004,-106.3817672404023,2024-08-29 23:54:20.942425,2024-08-30 00:16:20.942425
4,Route A,44.41619728114594,78.96698642830529,2024-08-30 04:12:20.942425,2024-08-30 04:03:20.942425
2,Route A,21.160595060798144,83.22511945288022,2024-08-29 22:38:20.942425,2024-08-29 22:35:20.942425
6,Route B,-26.190058866694372,-126.96166646217993,2024-08-29 23:43:20.942425,2024-08-29 23:36:20.942425
2,Route C,25.930799629457,-37.41170982511841,2024-08-29 20:34:20.942425,2024-08-29 20:49:20.942425
2,Route C,60.753059179261754,-93.71637435493545,2024-08-30 02:43:20.942425,2024-08-30 03:06:20.942425
10,Route C,-85.07201433651744,58.56767401363828,2024-08-30 03:07:20.942425,2024-08-30 03:15:20.942425
4,Route C,0.06410997637541982,-59.864881684001304,2024-08-29 23:05:20.942425,2024-08-29 23:02:20.942425
7,Route A,-89.35019118922273,-138.41164552504188,2024-08-29 22:38:20.942425,2024-08-29 22:56:20.942425
4,Route B,-32.47362247450623,-14.373078002945704,2024-08-30 03:24:20.942425,2024-08-30 03:21:20.942425
1,Route C,44.20514611723166,104.37889526391814,2024-08-30 04:45:20.942425,2024-08-30 04:50:20.942425
6,Route A,53.94469165680994,-49.79853520498767,2024-08-30 04:52:20.942425,2024-08-30 05:06:20.942425
4,Route A,9.290975446018294,98.85451943107182,2024-08-30 01:41:20.942425,2024-08-30 01:57:20.942425
10,Route A,-24.726938372452878,23.322707755167812,2024-08-29 19:15:20.942425,2024-08-29 19:27:20.942425
1,Route A,8.01846749197314,-45.00729036818535,2024-08-29 20:07:20.942425,2024-08-29 20:00:20.942425
3,Route B,68.8037743378444,78.90732800661624,2024-08-30 02:30:20.942425,2024-08-30 02:59:20.942425
3,Route B,-2.084792415642312,-15.91588003912537,2024-08-30 02:55:20.942425,2024-08-30 02:45:20.942425
3,Route B,-71.5747564415816,-65.40318658102537,2024-08-29 22:42:20.942425,2024-08-29 23:10:20.942425
9,Route C,2.986540600224842,153.52582615237935,2024-08-29 20:36:20.942425,2024-08-29 20:59:20.942425
4,Route C,-41.70826853711988,175.2215539997605,2024-08-30 09:16:20.942425,2024-08-30 09:26:20.942425
1,Route B,13.187226650705938,95.40178465454142,2024-08-29 23:10:20.942425,2024-08-29 23:36:20.942425
4,Route B,29.140798120268556,-67.03986995217691,2024-08-29 22:38:20.942425,2024-08-29 22:53:20.942425
9,Route B,7.099865497719662,-146.42437213872242,2024-08-30 10:01:20.942425,2024-08-30 09:51:20.942425
5,Route C,-85.85578065967398,50.360438529986794,2024-08-30 02:58:20.942425,2024-08-30 03:02:20.942425
7,Route B,4.587449754665769,-33.94098499740977,2024-08-29 20:33:20.942425,2024-08-29 20:50:20.942425
1,Route B,58.2839112431422,-10.277497304027577,2024-08-29 21:33:20.942425,2024-08-29 21:25:20.942425
10,Route A,48.075955151499926,110.28756604199475,2024-08-29 21:09:20.942425,2024-08-29 21:31:20.942425
8,Route B,-66.31797267189982,29.80597200909287,2024-08-30 05:39:20.942425,2024-08-30 05:29:20.942425
5,Route B,16.577326665069037,71.52372466348083,2024-08-29 18:39:20.942425,2024-08-29 18:58:20.942425
9,Route C,72.01520581418035,164.71181924591485,2024-08-30 04:23:20.942425,2024-08-30 04:25:20.942425
8,Route C,67.51900158298778,-52.600874234257134,2024-08-30 04:32:20.942425,2024-08-30 04:26:20.942425
6,Route B,27.192064085483963,145.5706148849813,2024-08-30 07:33:20.942425,2024-08-30 07:26:20.942425
10,Route A,-89.26410534205921,133.43480238376566,2024-08-30 06:37:20.942425,2024-08-30 06:31:20.942425
1,Route C,4.228322584820177,36.06231122762463,2024-08-30 10:35:20.942425,2024-08-30 10:48:20.942425
3,Route A,-34.85541476700966,-17.01365298731298,2024-08-30 00:15:20.942425,2024-08-30 00:21:20.942425
8,Route B,-25.78346360385511,31.448473707447533,2024-08-30 01:37:20.942425,2024-08-30 01:33:20.942425
9,Route A,-69.30908668257263,72.82191646051845,2024-08-30 06:18:20.942425,2024-08-30 06:32:20.942425
1,Route B,-28.60666140316509,1.3839284671301186,2024-08-30 04:32:20.942425,2024-08-30 04:32:20.942425
